isbn,root_id
0451410394,11
0553581031,9
055357941X,9
1893896099,9
0451410289,15
0517599902,10
0865714231,12
0553584758,9
0312284713,9
0374155208,25
0892967625,9
0596002270,22
0131411551,22
0743418867,9
0451410270,24
0805051708,1
0765301687,9
0684803771,9
0060198516,13
1577780264,21
0688165648,9
0892967382,9
091230135X,27
1551668750,4
031226898X,9
0440235499,9
0380815672,9
0061012904,9
0756400120,9
1551668475,9
0821770918,9
0312269382,9
0399148124,9
0765300958,9
0684814234,8
0743417933,9
0891075038,21
0345439902,9
0312274580,9
067181916X,9
050552452X,9
0515131148,9
0020207395,8
0756400066,9
0743417941,4
0679735682,9
0446524913,9
075640004X,4
0505524481,9
0809244063,24
0515131113,9
0515131121,9
0060970588,24
031226920X,9
0671521020,9
0505524465,9
031227873X,9
0786014539,24
0786014539,3
0312866747,9
0671319914,9
0380977982,9
0373441185,14
0312269536,9
0380800659,9
0345439945,16
0553801236,9
0446609536,9
0312268661,9
0743400186,9
0895770288,24
0743417909,9
0505524392,9
0312242700,9
0312268955,9
0743418832,24
0312274564,9
0312269420,9
0505524376,9
0446609463,9
0446526185,9
0061014109,9
1557508216,2
1585790478,27
0553568582,16
0671870874,9
0821745212,9
0395353874,23
1858283817,27
0449903680,4
0785264019,9
0842343164,4
0451201396,9
0312206658,9
0395926203,2
0140173277,9
0060959460,2
1843097125,12
0451209672,6
0451209672,1
0156005832,2
0140120904,24
0140120904,3
1573221406,24
1586420518,2
0373650701,9
0374265011,11
0198710445,9
0809122774,8
0971933413,23
1891944002,24
0425153436,8
1558321527,23
1885171463,8
0609807978,17
1560446366,17
1570612897,17
0373195060,9
0226285146,24
1552450929,20
0425174093,9
0373806833,4
037380685X,4
0740706721,6
0740706721,1
1572434422,25
0446363359,9
0345352440,2
0505524589,9
0505524244,9
0875991041,4
1564144852,24
1564144852,3
0060630175,21
1884834671,24
1884834671,7
1931412367,23
055324387X,14
094087136X,25
0804831564,25
0380802007,1
0743436164,9
0446676756,12
1403317461,24
0553259326,9
0786010096,9
0440414202,9
0241132371,9
1559120134,4
0762416521,26
0140141553,16
1561385476,24
1561385476,3
1573929026,24
0306808498,2
1589610342,9
0553264966,14
0679431519,11
0887230032,21
0385297300,13
1887128646,4
007882401X,22
0300072686,21
0805031693,21
0895266385,19
0874779367,23
1842221175,23
0876044291,21
0876044291,23
0876044291,10
0374417040,4
0679750924,25
0553264885,11
031219546X,2
0849325188,10
1897766726,24
1897766726,3
0373441134,9
0130669970,22
0373625197,9
034538850X,16
0345388461,9
0805056602,2
0670884596,21
0385490860,24
080755393X,4
0694524409,9
0694524409,28
0767913728,13
1559361336,6
1559361336,1
0395694582,4
0393313697,22
1552450694,9
0394514777,4
0140231137,14
1558531645,14
0449909069,13
0060277556,4
0684829339,9
0806122668,16
0393026019,24
0553270648,4
0446605069,4
0785267891,9
1581820399,11
0140219781,24
0452279526,21
0689823797,2
0374155062,9
0192891774,14
067104298X,9
0439564212,4
0671877119,9
2070528189,9
067173010X,9
0440236207,9
0028622480,14
0375827358,4
0671023063,4
1576752046,24
1572433523,2
1572433523,25
1572433655,25
059523559X,9
088240301X,9
0765343479,9
0425162958,9
0439326966,4
156718684X,9
0590689932,17
0870744550,9
0800717864,8
1560765828,14
0800634330,21
0448404370,4
0789414244,4
0789414228,22
0448408600,4
0373095295,9
1401030327,16
0679458042,14
207036481X,16
080707246X,23
0939301911,8
1580628567,24
1580628567,3
0767913469,14
0307096653,12
0375401989,14
1842230719,9
1893896161,4
1590230051,5
1590230043,1
1590230078,5
1582290806,21
0749918705,12
1891100599,4
0439139384,16
0689840179,13
0375503048,1
0140255850,9
0916119599,24
0916119599,7
0671892460,12
0764534750,22
0517700662,12
0618062351,17
1930859384,11
0590430475,4
0394829409,4
0887434029,4
0553480278,4
0696019795,12
0140247017,2
0590848534,24
0590848534,23
0590847880,4
0030180716,17
0136243622,24
0767902793,12
0819563064,11
0964832070,9
0307127915,4
0590460579,4
0931674409,8
0310490707,2
0310490707,25
1902881524,9
0312080735,9
0671529587,4
0743242211,11
0553265334,9
0866113207,25
0866113207,26
0785211446,21
0887307302,3
9679994716,17
0231109776,17
0805046666,6
0805046666,1
039487062X,4
0440404002,4
0761520139,8
0689824483,17
0373036531,9
0373440626,9
0373121598,14
2877060500,2
0385721919,9
0439138566,4
0671692798,4
0394882008,17
0192835025,20
0590036394,4
0878300481,6
0878300481,1
067083825X,4
0971703205,21
0140172947,13
0373707541,9
0679836128,4
0679809015,4
0446516015,9
155994675X,9
039556008X,9
0451457056,9
0786904976,9
0802838227,2
1560760540,9
1560760540,25
0451410505,9
1558820566,11
0786869038,2
0871662620,1
0806982136,17
0226410390,21
0939149842,9
0821769936,11
0448418975,4
0781800749,11
1860743838,6
1860743838,1
1569754098,21
1932100245,14
0375407421,16
0737020156,14
0060168099,11
0345441540,9
0802139744,9
0802139744,28
0785810110,26
0830726446,21
0882707035,21
0812055721,4
0929701712,9
0060556102,21
0375422854,21
0373288484,14
0198207344,11
0807062170,16
0698118626,4
0393317714,2
0689866399,4
0864424272,27
019541120X,10
0889626332,9
0805241566,24
0805241566,3
0394891732,4
0671639528,25
0553158872,4
0446672378,24
0821759981,24
0553158910,9
898314369X,21
8983143975,21
0590410067,4
0671011693,9
0373106114,9
0425180093,9
0861711297,8
0375713271,9
1571973036,9
1571972129,9
1571971696,8
0769298575,4
0515124761,9
0312957165,2
0312957165,1
0452280729,17
0060629185,21
0871591081,21
0717806677,2
1570623635,21
088419650X,21
0898231396,9
0517560038,12
0140586512,20
0517161265,9
0767902742,21
0679836136,4
0393009424,24
0716732262,24
157863010X,9
0590315048,1
0590315048,17
0393035425,20
0743404114,12
0553158880,4
0380699893,4
0942257197,25
0721631541,10
0688035523,21
0814614760,21
0814614787,21
0814614809,21
0814614825,21
0439202329,4
059048303X,4
0553443313,9
0786889012,9
0307070514,17
088166247X,14
0590692143,4
0440402905,4
0590413414,4
0553154699,25
0553156101,9
0590430483,4
0553570285,4
0553158821,4
0439113466,4
0842321616,21
0553266144,24
0553266144,8
0553239384,9
059044963X,4
0373119852,9
0373122241,9
0373121393,9
0894803816,1
0312914539,2
0671319787,9
0380781085,9
0752825410,9
0156027380,9
0380977990,9
0929141628,9
1591822947,5
1591824311,4
1591824303,4
0062734172,24
2841861961,16
0842357645,24
0553286374,9
0590433911,24
0140251480,9
382289642X,2
0385264704,9
0060394137,9
0743229975,24
0743229975,3
0140129863,11
0933174659,22
0671662236,9
068814120X,9
0394576594,1
059060323X,4
0821728679,9
0380795167,9
0595120695,10
1592863264,22
0895775255,9
0425073769,1
0345406095,9
0809228408,23
0385313608,1
031242177X,11
0786700661,1
0886776813,9
1931391327,21
0965707202,6
0965707202,1
0689854633,22
1401601375,1
0773758321,1
0786705647,9
1854795295,13
0061013293,1
0821760556,11
0571179959,2
0078822815,22
0345373685,13
0393040917,9
0553268872,9
0843947063,9
0836246268,8
0439490359,4
0743486943,9
0465007643,24
0521319870,10
0156005859,10
0393310086,10
0062513362,23
1580627560,8
0970234473,24
0970234473,3
0373970250,9
0451409752,9
0440235340,9
0380475308,9
0821771337,9
0822942208,2
0812507142,9
0689849648,4
0816431612,2
0816431612,18
0394841093,4
1565121627,24
0595209300,9
0595209300,11
1575420244,4
0740738372,8
0973119705,23
0345426398,9
0300065957,22
0743528557,9
0061051101,9
0345420799,9
0307127664,4
0881923761,12
0030069564,24
0446525367,9
0792276833,2
0671876511,9
0786852577,4
0867199024,5
1857543866,16
0812966937,9
0802134769,9
068982386X,24
068982386X,14
0689828403,24
0689828403,14
0689828411,4
0140465650,25
0440186897,24
0879234318,9
0873586875,4
0553282158,24
0553269518,4
0671876228,9
0751525421,9
0743434986,9
0689713878,4
0373190190,9
0385318227,9
0140177884,12
044050404X,9
0201742160,22
1552780856,9
0373225784,9
0373225792,9
0373225741,9
0679421696,1
0452282055,17
0399210733,4
0060084537,9
0345320611,13
0671510355,9
0451410335,9
0373287542,9
0743435362,9
0440210240,4
0786831782,4
0898025508,12
0671246925,24
029916540X,11
0070466149,6
0070466149,1
1570649448,26
0380800616,9
0671734814,9
0764222163,9
0151006474,9
0060916826,8
0609607901,9
0962449334,17
0262201062,24
1568383665,24
1568383665,3
0658001728,23
0962091847,27
051511944X,9
158663612X,12
0375806377,4
091868448X,27
0226971503,9
0226971546,9
0595224725,24
0595224725,3
0472065211,24
0140585966,20
0380571099,18
020802249X,4
0671023233,24
0671023233,7
0879055545,13
0803263309,2
0441001882,9
0515120669,9
0821760629,9
0821760645,9
0373120788,9
0702220981,9
0671021982,24
1413704271,9
0811730697,11
0684830337,11
1565922611,22
0698119185,4
0201609991,22
0201406535,22
0596000855,22
0672317354,22
0066620767,24
0066620767,3
0425151948,4
0373871171,9
1588513505,9
0688149987,21
1932100008,2
0761109609,24
0761109609,3
1559391537,21
0590624296,4
1899598200,9
1563520648,13
0821766090,9
0312921047,18
0553072226,9
0890811822,2
089296684X,24
0764115766,17
0783819749,9
0374155097,2
0886771773,9
0451122437,4
0843107995,4
0939149850,9
0156026937,9
0821766171,9
0821734423,9
0451178734,9
0451173570,9
0380800667,9
1854799878,9
1854799878,28
0195032721,16
0380807025,9
0771014775,9
1574883585,13
0395751853,4
0878337210,12
0929895282,24
0929895282,7
1560252707,2
0684869837,23
0609604279,23
060980409X,13
1855383446,23
0373708254,9
0425168123,9
0553479555,4
0451411048,9
0744001943,25
0970580444,25
0743530209,24
0743530209,3
1852423811,9
0889751862,24
1552634744,9
0060968745,13
3423250879,4
031200186X,11
1871676878,21
0786004495,9
0198751613,19
055357938X,9
0762703954,27
0805073302,9
0130408956,24
0130408956,7
082122557X,1
037575377X,9
0451201078,6
0451201078,1
1564025489,4
0671870882,9
0451452348,9
0451452348,11
0192813374,16
0671720287,9
0425183777,9
0425178617,9
0380717093,9
0877015368,13
1580083528,24
0849954002,27
1858285186,27
1858285054,27
1567921981,11
0814622054,21
0385009488,21
0553155318,2
0380816253,9
0060682388,21
1556611714,8
0786706465,9
0684804190,8
0875964788,21
0844221295,11
0553155385,9
0864424299,27
0446608688,9
0786862882,4
0688171540,9
0892962518,18
038523452X,24
1932100083,6
1932100083,1
0312201737,1
0966347323,16
0934601844,8
0525937307,11
0590430157,25
0819562785,9
0819562777,9
0819562718,9
081956270X,9
0786832479,4
1852277637,9
0316754498,2
0373105312,9
037316677X,9
0895863758,26
0373079079,9
0889842078,4
0375503285,25
0758207743,9
0373791437,9
0843942231,9
0821754653,9
0821749633,9
0758203616,16
0595131190,9
0373510152,2
0449002551,9
1577192710,24
0373094523,9
076422090X,9
0764220896,9
0789480662,11
1881830233,12
0553107488,9
0373510055,9
1740591062,27
0373510195,9
072254006X,12
1572434511,25
0787963941,24
0787963941,3
1560526084,18
0679729585,20
0737303239,23
0312961596,9
0671796607,23
0440235537,9
0553285882,9
0670838268,9
0140178384,11
0140146555,24
0140146555,7
1573241725,24
0394576756,9
0762710136,11
0394508963,9
0767903560,21
0743410270,9
0590528378,4
0671876546,24
0441002137,9
0471575631,22
0684862107,9
0385323751,9
0375810978,4
087364574X,25
0876055269,17
1878346407,14
1559722304,2
0740722425,24
0964047934,11
1583142541,9
0385239262,9
1881649849,2
0679463143,2
0192876201,14
0192801996,19
014036174X,4
1556522614,14
0804113351,24
0804113351,7
0886777348,9
0553374699,9
0395683963,24
0891415270,11
0971220603,4
1588320219,2
1563897229,5
0395510864,9
0395971853,4
1578562341,9
0446345970,9
0373290039,9
0439043972,4
055327130X,12
1569312532,5
0738861081,4
1882633040,9
0441437265,9
0970565208,23
1564402371,11
0679882219,4
0452276071,9
0451179196,9
0590481541,23
0517202697,24
0394751221,24
0671871579,24
0671871579,3
0345330862,9
0880015578,20
0736401253,4
0553573721,9
0451410467,9
0451401034,9
0380798972,9
0486204227,14
0679445935,16
188055965X,1
0553219006,9
156025338X,2
9500700891,9
9500700875,9
8401474655,9
1558171177,9
1558171177,11
0806521309,2
1861082150,12
0553158996,4
0671887297,23
0553348663,8
0553579592,11
0812926234,23
0451147561,9
0130866016,22
0399525084,14
0345310527,24
006050871X,6
006050871X,1
0156287870,9
0156287870,28
0060393696,6
0060393696,1
0312180764,6
0312180764,1
044921804X,22
0451204867,9
1841151106,11
0553268864,12
1410702766,21
0890875243,4
0393302946,25
0765305984,9
1585744069,9
0312909195,2
0446676829,25
0452271029,24
0452271029,3
0712619194,9
0451455908,11
2020525712,16
0312301464,9
0486234444,1
0671534815,9
1552780929,1
0696016257,1
0684802864,2
0156005840,9
0395365112,9
068482468X,9
0746005636,4
0394849612,4
1893896064,9
193129612X,9
1931296111,9
002863196X,14
0385497067,21
068983375X,4
0440402891,4
1573225800,24
0883964678,20
0156005700,9
068487220X,25
0373834306,9
075730088X,23
0590449605,4
0446382957,20
1566490448,1
0352334584,9
0740706810,23
0740738178,13
0740726773,13
0375707174,9
0785809031,21
0886777135,9
0679740619,17
0439401860,17
031205100X,13
0060968796,21
0812516648,4
0020794304,14
0935216588,21
0886777283,9
0812564235,9
0060095296,23
0671578065,9
0064408078,4
8484502422,16
0670906425,23
0764227122,9
0471328871,24
0471328871,3
0842343121,4
080211508X,2
0609804146,23
0425131777,9
0425131777,23
0874518040,19
0373835051,9
096798789X,23
0967578868,23
0066212588,9
0553573713,11
0743216032,8
9549103455,19
1402200374,20
0814788084,11
0802138918,2
0802138918,1
0500283532,1
0963078305,2
1878067583,9
0671001582,25
1583224904,24
0393314030,24
1591132290,9
0312291051,24
0786003847,14
0590320017,4
1585420018,21
1891944339,24
0440242177,9
0679755829,24
189389617X,9
097291451X,24
097291451X,3
0020264852,9
037369153X,9
0671798065,8
1931742014,6
1931742014,1
097173450X,8
0595220150,9
0140156801,11
0373765568,9
076422123X,4
0843953012,9
082177218X,9
0719560284,13
1857926811,21
082176991X,9
037329283X,9
0843947381,9
0061053953,9
1893896102,9
0373273266,9
0393318559,11
0830819797,21
0312951582,2
1560728914,25
0380798859,9
0373079141,9
037376555X,9
0380770229,9
0373272472,11
0801483891,11
0385286392,9
0743252144,23
1581170246,12
155661084X,4
0380717395,2
0440226155,9
1578562317,21
0505523981,9
0451519329,9
037580160X,4
0590470701,4
0345451821,9
158112712X,24
158112712X,7
0375802150,4
0679740759,2
0312965974,9
0891348026,12
0821748955,9
0821744585,9
0821759884,9
193236210X,4
0688146252,4
0805030824,21
0671536192,9
0590043021,4
014054545X,24
0563405635,9
0312852355,9
0965334600,23
0553289845,9
044021470X,9
0671644823,9
0553574221,24
0553260561,9
1894877047,9
1857932471,4
0373225520,22
0843946474,9
0312112688,9
1565048156,9
0373289057,9
1575420058,16
0312143699,13
082176053X,9
0385412770,24
0812516524,9
1931081336,4
0674011813,17
0310220084,17
0865546266,4
0446692867,14
0451190033,9
0886778093,9
055380118X,9
0886290392,16
0373871384,9
0671781812,4
0590449591,4
059069216X,4
0590483080,8
0590482254,4
0590606719,4
0688160816,9
1930683006,10
0195142888,9
059022882X,4
0262194333,14
1904132197,11
0740738143,13
0806969954,22
1894877020,9
0446673188,9
0836210271,13
0836218841,13
0671525476,4
0595093655,21
0740721968,21
0740726757,13
0804119007,9
4766112415,1
4766112407,1
4766111745,1
0155413465,11
0879757345,2
1573920045,2
0751508861,24
006018292X,9
0871316528,2
0192822853,9
0449147991,23
0801038588,21
1902593332,23
1568581904,2
0525468803,4
0375502580,9
0380816210,9
0679742018,13
037376037X,9
189776670X,12
0553285688,9
157488297X,9
157488297X,2
1575440377,13
4906574114,25
0061054720,9
0907337228,11
0425193691,9
0393319288,15
076422073X,9
094538341X,12
1591130956,9
0553096648,2
1843170434,2
0812967615,11
0375759182,24
0679640878,11
0821755471,27
0812967399,27
0916489906,11
0375759271,9
0517680254,9
0517680254,24
0375757864,11
0375759344,20
0525480900,9
0679783253,11
044057580X,1
0375754458,11
0448025876,26
0679600205,9
0060182938,2
0440235685,9
1565970438,9
0679640851,11
0789481464,18
0786002832,24
0786002832,3
0671797344,25
0001053744,20
0553527401,9
0440213894,9
1563054418,4
0816772398,9
0671568086,25
0471183334,22
0312199880,13
0201433354,22
1564021009,4
0006473024,17
039441053X,9
2920845071,12
1586635646,9
0312867018,9
0316544914,2
0198662599,8
0446678139,9
1883011337,9
1879181037,21
1555834620,9
1558746455,24
0426203070,9
0151719586,18
0345422090,9
089296801X,24
089296801X,3
0441006728,9
0786816023,4
0345421418,9
0345421426,9
0345357396,9
0373240953,9
0759639787,9
0671876589,9
0786931310,9
078692649X,25
1892900025,18
0671630326,9
0671630326,28
0719560209,27
0671720368,9
0451457366,9
037303721X,24
037303721X,3
0486275736,4
0061059722,9
0380802082,9
0786931361,25
0743477073,9
0553578634,23
0312973179,9
039303531X,11
1575660628,9
0812533305,9
0380774445,9
0380774445,28
0439148898,4
1592680186,9
0312877528,9
0345383451,14
0521397812,14
0684819007,9
0201523183,24
0201523183,7
0439401798,4
0834804042,14
1559585595,12
0964961520,9
0964961520,11
1557130817,24
1557130817,3
0373194439,9
0740734121,13
0761515054,8
9562581144,9
1567188249,12
0836228944,6
0836228944,1
0373035985,9
1559706511,12
0844283452,14
0373871104,9
1863305696,22
0373194323,9
0446346748,10
0373122233,9
0394731131,24
0139017852,6
0139017852,1
0373122012,9
0060924055,9
0253181410,6
0253181410,1
156924877X,24
0691000654,17
0373194595,9
0373116136,9
0373690983,9
0373033117,9
0375728198,9
0373834381,9
0373195028,9
0373168225,9
037308921X,9
1562790749,9
0688039626,2
0688162010,23
0880388188,9
0880388188,25
1560766344,9
1560766344,25
0786901063,9
0786901063,25
1560761105,9
1560761105,25
0963761188,24
0963761188,7
0783881908,9
0880702400,25
0875650619,9
158017325X,22
0812548477,9
0525454497,4
0130194697,22
0671897454,4
0312973071,9
1578514398,24
1578514398,3
0195074750,21
0806521317,21
0060153091,22
020172149X,22
0915746417,11
0590481525,9
0066620694,24
0066620694,3
1842152769,11
1842152769,24
0471393142,24
0471393142,3
0786916362,9
0967175410,10
0316713317,10
0590435302,9
0590435302,11
0440508460,24
0233978887,9
1558174869,9
1558174869,28
0385333536,9
087773903X,21
0914153021,9
0060541490,9
0394929128,4
1575420236,24
0684859637,9
006055701X,4
0809237970,8
1853263559,21
0060571578,4
0451404866,16
0440404398,4
0312242913,9
0312195559,9
0517500930,26
037322544X,9
0425137481,9
157748147X,4
0688166377,2
1890208272,9
0449910067,9
0804114196,9
0689870752,4
0445209321,9
0399235914,4
0595009611,9
0688108881,9
0425100448,2
0746007019,4
0385469624,11
0688171923,9
0913878529,9
0789424495,24
0789424495,3
0440242169,9
014012991X,2
1565923383,22
1874416508,22
0890837759,9
0789471566,2
0060975458,9
0517186780,12
1400033551,27
0807009091,9
1892281074,9
0789427788,12
0029353017,11
0312253664,9
1580627528,4
0310207657,21
0439087104,4
0918784522,9
1890768464,9
0140077839,9
1889632015,15
0316124907,9
0679783393,19
0394745523,9
0691019681,19
084781906X,11
0821219804,1
0440413893,4
0812544188,9
0446404748,9
1572318546,22
0201354438,22
1562057235,1
0879234083,9
1880283174,8
1565922662,22
185326427X,20
0415904056,20
0062503065,21
1877727377,20
0743203844,20
0060619023,21
0312155166,21
1565923200,22
0486246094,16
0609610252,9
0060098864,4
0814620892,21
0879737069,21
1583331107,12
1568656335,24
0895261448,21
0006930131,25
0006930131,17
1559245433,4
0809134144,21
0715306103,12
0764551477,24
0764551477,3
0345352483,23
0425156761,8
0737000163,12
0345325613,9
0316140872,4
0345326164,9
0446532177,9
055327127X,9
087605047X,17
0670827320,17
0394738853,24
0812553802,12
0609808451,24
0618304002,9
0812096614,17
0595272355,9
0192827758,15
1885061471,17
0061020087,9
0891415327,11
0393312933,11
0316525057,9
0316525057,11
1400075211,17
0201722089,22
1560251956,6
1560251956,1
037344088X,9
0373440847,9
0471558958,4
0030056098,11
0393318311,9
0140178244,22
1930337094,24
1930337094,3
0375408231,9
0380769328,9
0141180625,16
0671740768,8
0142003654,9
078670618X,9
0679452559,16
0275970566,19
1559349417,6
1559349417,1
014025241X,9
0688128734,2
0226142647,24
1567312993,24
1587680092,2
0345405455,14
0345258150,9
0743236173,11
1563410559,24
0571144403,11
0784208735,24
0812513002,24
0595204295,24
067172455X,9
0812045513,17
0679739947,27
0812590643,4
0060263199,4
0310218500,9
078580921X,12
0820324019,13
0130304646,24
0321125606,14
1563923971,26
0517072297,13
084395230X,9
0064471187,4
0130938327,24
0130938327,7
1569553602,21
0395788404,9
078690531X,9
0609807749,1
078692702X,9
0062733656,14
0394560914,8
0140135995,21
1585743488,11
0140256377,24
0786916060,9
0395546931,24
0395546931,7
3829028911,1
0762711167,25
1570624305,19
0553206966,9
0618313370,21
0140251553,24
0452280656,1
0451195361,9
0451190203,9
0891099549,21
0805418539,23
8401499887,16
0803703309,4
0934678898,13
0393308359,17
0671850334,24
0671733885,24
0375700994,10
0786915684,4
1560766271,9
0505524546,9
0762405341,4
0449150135,9
0201354586,22
0553244485,9
0262520400,22
0786883502,16
0515104698,9
0380790688,9
0373619170,9
0747260168,2
034542588X,16
1591294304,2
0679427147,12
0963277634,21
0691015767,24
0060655577,21
0192833979,24
1586631152,12
0671655884,9
0738703184,12
0811813665,11
0876667493,17
0553480502,24
0773611703,9
0299176207,2
0553271253,4
0941533220,14
0966940008,11
1864502169,27
0553250469,9
0486276309,12
0440209439,9
0440209439,28
0764562002,27
0486230198,17
068481384X,24
0671661558,23
0831760508,22
1856480151,26
0764561561,12
1555834639,14
0571161154,17
1410740528,9
1410740528,28
0312134312,9
037303749X,9
037307834X,14
0708982654,9
1562802321,9
0738806978,11
0792229509,27
0451184289,9
0895779250,14
1895455049,12
0715309781,12
0806924535,12
1560440856,25
087596379X,23
0804117640,11
0515124702,11
0590252275,17
0807046310,24
0440220467,9
0440220467,11
0843176113,24
053312977X,9
0375702458,14
1892049260,25
0394755359,20
1853264156,9
1857823419,2
0805056793,19
046501299X,22
0534556698,10
1887128476,9
0684827921,2
0525938095,23
0819212318,21
0764503898,22
0671023047,4
0671023055,4
078970210X,22
043920271X,4
0743449908,9
0768900492,24
0768900492,3
0310219159,21
0871238144,21
0932581625,24
0840777655,21
0613044967,4
0671879987,4
0691015376,20
0439344344,4
0531088871,17
0060927631,16
0451403975,9
0451403975,28
0789434393,4
0399137238,9
0491034849,4
0451404653,9
0821751379,21
0426112792,4
0441002307,9
0743219791,2
0553484516,4
0804108072,11
0373288166,9
1560445858,4
0312913753,9
0671683187,9
0671683187,2
0671683187,26
1570622930,21
1414050666,4
0553570021,4
0671529528,4
0345257596,9
0816636222,18
0671467409,27
188328337X,2
0440225310,9
087074478X,9
0306808048,6
0306808048,1
1570624259,21
0914610007,20
1902852079,9
0070969477,2
0070969477,25
0812548396,23
0877734011,21
067941973X,9
0373271816,14
037327193X,14
0671466860,23
0671631179,9
067973130X,24
067973130X,3
0380978466,1
2070376222,14
0316273244,2
0517705575,1
0835606112,21
0312117787,17
0671017004,5
1572240393,23
1888047054,17
0803257341,20
044990508X,11
0835606171,9
0939680688,21
0823083446,1
1889540994,17
0192142461,16
0393307921,25
0967967589,2
1402200463,25
0671027182,4
0618219269,11
0961147407,2
1892213117,4
044812985X,23
0671896733,9
0684814021,20
0333358503,4
1558536582,11
1573929069,9
0740738232,13
1556704712,17
1555604110,22
0702224995,4
1576731030,9
087973664X,21
0736902708,21
0936906022,21
1888387386,21
0891079351,21
0425162664,9
0451404815,9
0805415181,21
0060523921,2
0517575345,12
0553579436,9
0425133052,9
1896597343,5
1413406025,9
0140236090,2
1572240423,23
0712670742,9
0340666757,9
0684818558,11
1591293774,9
0802135218,9
1890208450,9
0395544106,9
0688066704,9
1571312242,2
0395877474,9
0688083390,9
061813932X,9
1559721928,2
1591820197,5
1591820189,5
0312253648,2
0671739468,1
4766111753,1
1591820170,5
1569313415,5
1892213168,5
1591820154,5
0425033090,14
1569314063,5
0658000756,14
1556113498,13
1573441562,9
1858288967,27
0345326539,9
0380753545,9
0060934115,9
0945575750,12
0803294271,25
0743205391,26
0449221911,4
0671400363,9
0829415300,23
1404339469,9
1893005054,12
0867162295,21
1558536744,23
0140115331,9
0373225555,9
1400047994,20
0679457453,9
0688015204,24
0688015204,3
0691005133,21
0375406832,9
0843946784,9
0867130709,13
0748661123,9
0486220257,11
0743482301,17
0671708325,9
1861080808,12
087040881X,12
1883010713,12
1883010721,12
0738703419,4
0826210767,5
0764561634,27
1573440752,9
1573441651,13
0394749774,9
034538427X,13
1579541976,17
0373871163,9
0879977655,9
0441273769,9
0804832110,23
0373440839,9
0373834187,9
0373273223,9
0205297927,14
0312149034,14
0375403442,9
1570420319,8
0373650620,9
0373099436,5
0380753448,9
0312976852,9
0312976852,28
020527692X,24
020527692X,7
0071358218,2
0688155952,4
0771045913,9
0771045913,28
3423126183,24
1572973404,24
0830822062,21
0140288236,24
1858289408,11
0786010037,9
0930031938,24
0930031938,3
0007108419,1
0446520713,9
1858285046,27
006109711X,9
1858285062,27
0312290659,25
1858285119,27
0843947039,9
0380794829,4
0312422334,4
0764546090,22
9582705078,2
0451404513,9
0140110518,24
1562199110,5
0698117824,2
0207168024,9
0060932767,9
0060182857,20
0452268877,16
1567921922,9
051758512X,19
9076917027,9
0894866583,24
0894866583,23
1575842955,4
8401427541,11
0195132823,21
0195132823,1
0793807832,17
8401328306,9
0385239548,11
0805035737,13
0446353124,9
0446353124,28
8401427525,11
0886776716,14
0912776617,21
0521783038,17
0345363116,9
8420727474,9
0140234926,24
0553485237,4
0140193421,19
4770014627,24
4770014627,3
0440550491,24
0440550491,7
0787220590,24
0787220590,7
1858289203,14
0394577132,16
0440912105,4
0141311703,4
8401421799,9
1567403654,9
1843910179,16
0837302048,24
0837302048,7
0937321052,11
8408012436,16
1883011280,9
188413355X,22
0671529722,4
044970453X,4
0689848986,4
0879516720,9
0141307021,4
1563630869,10
0061090867,9
0786806249,4
0783552610,26
0679741267,14
0310213371,21
0439179807,4
0439179785,4
0816631050,24
1887313036,24
1887313036,7
0595000452,1
0696011255,12
0152045686,4
0140094512,9
8432045012,4
0060670789,2
0316340987,16
0785279296,21
0671552090,11
0312281269,24
0064402312,24
4770015437,9
0816730377,4
0786702109,6
0786702109,2
0786702109,1
0893340820,23
0553212915,6
0385721749,2
0786010177,9
0786010177,28
0786013621,9
0786013621,28
0884195805,21
0812500806,9
0446604313,9
1560540559,24
0911781161,24
0911781161,3
0486999408,11
1579590012,12
157673045X,24
157673045X,3
0880706775,21
1589199936,11
0451408950,6
0451408950,1
076240499X,8
0932727891,4
0020794401,14
0716731606,22
0674930460,19
0452278910,13
8401328217,9
0192817671,9
0887308066,24
0887308066,3
0062503227,23
0449238288,9
0471351547,22
0936077093,24
0971116296,9
1930252498,9
0887308392,24
0887308392,3
056353804X,9
0563405856,9
0843952253,9
0060981210,12
0965296822,27
0882669273,17
0140294120,27
0140294058,27
0140257357,24
0806961163,25
0441537197,9
1580173101,17
0822007541,9
0380773864,9
0060965207,14
0061082074,9
0373691645,9
1884956025,14
0843952423,16
1562928023,23
0939009390,12
1555841120,9
082177073X,9
0821772171,9
0152017992,4
067978179X,6
0963242210,9
0963242210,28
1885203543,19
0879102926,2
0399514511,12
0931432898,24
0440582253,14
0961179260,6
0961179260,1
1884956173,14
1586630768,17
0760706360,21
0060953764,8
0786864028,4
1852309105,23
0877796033,14
0688172334,21
046500797X,14
0028627490,24
0028627490,3
186450224X,14
0764503995,22
0804112827,12
0505520052,9
0590187570,4
088864390X,6
088864390X,1
1557733821,9
1891305069,16
0807062146,2
0875963986,23
0140273050,9
0373271964,9
1551926008,4
0316607630,4
0743423968,12
0310228654,21
1552630277,5
0821759582,9
0786010290,9
0890838283,21
0881337390,24
0945575831,9
0821769871,9
0812931777,2
0486244873,1
1558504796,24
1558504796,3
0517374838,14
0804820953,14
0373832966,9
0132637731,16
