isbn,subgenre_id
0765301709,33
1896597297,34
0312291140,33
0765301504,33
0312284632,33
0740721941,42
0892967633,33
0312291299,33
0451410459,33
1892343258,33
0836210409,42
0452281318,42
0441006752,33
0441006825,33
002860573X,45
031228487X,33
0812511654,33
0553578979,33
0451410394,95
0553581031,33
055357941X,84
1893896099,33
0451410289,47
0517599902,86
0865714231,40
0553584758,33
0312284713,33
0374155208,88
0892967625,33
0596002270,18
0131411551,18
0743418867,33
0451410270,74
0805051708,96
0765301687,33
0684803771,33
0060198516,42
1577780264,87
0688165648,33
0892967382,33
091230135X,92
1551668750,43
031226898X,33
0440235499,33
0380815672,33
0061012904,33
0756400120,33
1551668475,33
0821770918,82
0312269382,33
0399148124,33
0765300958,33
0684814234,67
0743417933,33
0891075038,87
0345439902,33
0312274580,33
067181916X,33
050552452X,33
0515131148,33
0020207395,67
0756400066,33
0743417941,43
0679735682,33
0446524913,33
075640004X,43
0505524481,33
0809244063,76
0515131113,33
0515131121,33
0060970588,85
031226920X,33
0671521020,33
0505524465,33
031227873X,33
0786014539,22
0786014539,12
0312866747,33
0671319914,33
0380977982,33
0373441185,45
0312269536,33
0380800659,33
0345439945,49
0553801236,33
0446609536,33
0312268661,33
0743400186,33
0895770288,85
0743417909,33
0505524392,33
0312242700,33
0312268955,33
0743418832,85
0312274564,33
0312269420,33
0505524376,33
0446609463,33
0446526185,33
0061014109,33
1557508216,11
1585790478,92
0553568582,49
0671870874,33
0821745212,33
0395353874,69
1858283817,92
0449903680,43
0785264019,33
0842343164,43
0451201396,33
0312206658,33
0395926203,11
0140173277,33
0060959460,11
1843097125,20
0451209672,90
0451209672,68
0156005832,11
0140120904,22
0140120904,12
1573221406,76
1586420518,11
0373650701,33
0374265011,34
0198710445,33
0809122774,67
0971933413,69
1891944002,76
0425153436,67
1558321527,37
1885171463,67
0609807978,60
1560446366,60
1570612897,60
0373195060,33
0226285146,85
1552450929,63
0425174093,33
0373806833,99
037380685X,43
0740706721,90
0740706721,68
1572434422,88
0446363359,33
0345352440,11
0505524589,33
0505524244,33
0875991041,99
1564144852,22
1564144852,12
0060630175,87
1884834671,23
1884834671,32
1931412367,69
055324387X,45
094087136X,88
0804831564,88
0380802007,68
0743436164,33
0446676756,19
1403317461,17
0553259326,33
0786010096,33
0440414202,33
0241132371,33
1559120134,44
0762416521,77
0140141553,49
1561385476,22
1561385476,12
1573929026,85
0306808498,11
1589610342,33
0553264966,78
0679431519,27
0887230032,87
0385297300,42
1887128646,99
007882401X,18
0300072686,87
0805031693,87
0895266385,35
0874779367,69
1842221175,69
0876044291,87
0876044291,37
0876044291,3
0374417040,43
0679750924,30
0553264885,34
031219546X,11
0849325188,54
1897766726,22
1897766726,12
0373441134,33
0130669970,70
0373625197,33
034538850X,49
0345388461,33
0805056602,11
0670884596,87
0385490860,85
080755393X,43
0694524409,59
0694524409,94
0767913728,42
1559361336,90
1559361336,68
0395694582,44
0393313697,24
1552450694,33
0394514777,99
0140231137,78
1558531645,78
0449909069,42
0060277556,43
0684829339,33
0806122668,49
0393026019,85
0553270648,43
0446605069,43
0785267891,33
1581820399,34
0140219781,76
0452279526,87
0689823797,13
0374155062,33
0192891774,45
067104298X,33
0439564212,44
0671877119,33
2070528189,33
067173010X,33
0440236207,33
0028622480,45
0375827358,43
0671023063,43
1576752046,74
1572433523,13
1572433523,88
1572433655,88
059523559X,33
088240301X,33
0765343479,33
0425162958,33
0439326966,44
156718684X,33
0590689932,6
0870744550,33
0800717864,67
1560765828,78
0800634330,87
0448404370,43
0789414244,44
0789414228,52
0448408600,43
0373095295,33
1401030327,49
0679458042,45
207036481X,49
080707246X,37
0939301911,67
1580628567,22
1580628567,12
0767913469,78
0307096653,19
0375401989,45
1842230719,33
1893896161,73
1590230051,36
1590230043,96
1590230078,36
1582290806,87
0749918705,40
1891100599,44
0439139384,49
0689840179,42
0375503048,58
0140255850,33
0916119599,23
0916119599,32
0671892460,31
0764534750,18
0517700662,19
0618062351,60
1930859384,34
0590430475,44
0394829409,43
0887434029,44
0553480278,43
0696019795,19
0140247017,11
0590848534,85
0590848534,79
0590847880,43
0030180716,6
0136243622,85
0767902793,19
0819563064,34
0964832070,33
0307127915,43
0590460579,43
0931674409,67
0310490707,13
0310490707,88
1902881524,33
0312080735,33
0671529587,43
0743242211,34
0553265334,38
0866113207,65
0866113207,51
0785211446,87
0887307302,12
9679994716,60
0231109776,60
0805046666,90
0805046666,68
039487062X,43
0440404002,44
0761520139,67
0689824483,6
0373036531,33
0373440626,33
0373121598,45
2877060500,11
0385721919,33
0439138566,43
0671692798,43
0394882008,6
0192835025,63
0590036394,43
0878300481,90
0878300481,68
067083825X,44
0971703205,87
0140172947,42
0373707541,33
0679836128,44
0679809015,43
0446516015,33
155994675X,84
039556008X,33
0451457056,33
0786904976,33
0802838227,11
1560760540,84
1560760540,30
0451410505,33
1558820566,95
0786869038,11
0871662620,58
0806982136,6
0226410390,87
0939149842,33
0821769936,34
0448418975,44
0781800749,34
1860743838,90
1860743838,68
1569754098,87
1932100245,78
0375407421,49
0737020156,45
0060168099,8
0345441540,33
0802139744,59
0802139744,94
0785810110,77
0830726446,87
0882707035,87
0812055721,44
0929701712,33
0060556102,87
0375422854,87
0373288484,78
0198207344,34
0807062170,49
0698118626,43
0393317714,11
0689866399,43
0864424272,92
019541120X,54
0889626332,33
0805241566,22
0805241566,12
0394891732,43
0671639528,30
0553158872,99
0446672378,85
0821759981,76
0553158910,84
898314369X,87
8983143975,87
0590410067,43
0671011693,33
0373106114,33
0425180093,33
0861711297,67
0375713271,33
1571973036,33
1571972129,33
1571971696,67
0769298575,43
0515124761,33
0312957165,13
0312957165,29
0452280729,60
0060629185,87
0871591081,87
0717806677,11
1570623635,87
088419650X,87
0898231396,33
0517560038,40
0140586512,63
0517161265,33
0767902742,87
0679836136,43
0393009424,85
0716732262,76
157863010X,33
0590315048,29
0590315048,6
0393035425,63
0743404114,19
0553158880,43
0380699893,43
0942257197,30
0721631541,54
0688035523,87
0814614760,87
0814614787,87
0814614809,87
0814614825,87
0439202329,43
059048303X,43
0553443313,33
0786889012,33
0307070514,6
088166247X,45
0590692143,43
0440402905,43
0590413414,71
0553154699,65
0553156101,41
0590430483,43
0553570285,43
0553158821,43
0439113466,43
0842321616,87
0553266144,85
0553266144,67
0553239384,33
059044963X,43
0373119852,33
0373122241,33
0373121393,33
0894803816,96
0312914539,11
0671319787,33
0380781085,33
0752825410,59
0156027380,33
0380977990,33
0929141628,33
1591822947,36
1591824311,43
1591824303,43
0062734172,74
2841861961,49
0842357645,85
0553286374,33
0590433911,85
0140251480,33
382289642X,13
0385264704,33
0060394137,33
0743229975,22
0743229975,12
0140129863,34
0933174659,52
0671662236,33
068814120X,33
0394576594,29
059060323X,43
0821728679,33
0380795167,33
0595120695,86
1592863264,18
0895775255,59
0425073769,96
0345406095,33
0809228408,37
0385313608,58
031242177X,27
0786700661,58
0886776813,33
1931391327,64
0965707202,90
0965707202,68
0689854633,24
1401601375,58
0773758321,96
0786705647,33
1854795295,42
0061013293,58
0821760556,95
0571179959,11
0078822815,18
0345373685,42
0393040917,33
0553268872,84
0843947063,33
0836246268,67
0439490359,43
0743486943,33
0465007643,76
0521319870,54
0156005859,54
0393310086,54
0062513362,37
1580627560,67
0970234473,22
0970234473,12
0373970250,33
0451409752,33
0440235340,33
0380475308,33
0821771337,33
0822942208,11
0812507142,33
0689849648,44
0816431612,11
0816431612,57
0394841093,43
1565121627,85
0595209300,97
0595209300,56
1575420244,44
0740738372,67
0973119705,69
0345426398,33
0300065957,18
0743528557,33
0061051101,33
0345420799,33
0307127664,43
0881923761,31
0030069564,85
0446525367,33
0792276833,11
0671876511,33
0786852577,43
0867199024,36
1857543866,49
0812966937,33
0802134769,33
068982386X,23
068982386X,45
0689828403,23
0689828403,45
0689828411,43
0140465650,88
0440186897,76
0879234318,33
0873586875,43
0553282158,76
0553269518,43
0671876228,33
0751525421,33
0743434986,33
0689713878,43
0373190190,33
0385318227,33
0140177884,31
044050404X,33
0201742160,18
1552780856,33
0373225784,33
0373225792,33
0373225741,33
0679421696,96
0452282055,6
0399210733,43
0060084537,33
0345320611,42
0671510355,33
0451410335,33
0373287542,33
0743435362,33
0440210240,44
0786831782,43
0898025508,40
0671246925,85
029916540X,95
0070466149,90
0070466149,68
1570649448,9
0380800616,33
0671734814,33
0764222163,33
0151006474,33
0060916826,67
0609607901,33
0962449334,60
0262201062,76
1568383665,22
1568383665,12
0658001728,37
0962091847,92
051511944X,33
158663612X,40
0375806377,43
091868448X,92
0226971503,33
0226971546,33
0595224725,22
0595224725,12
0472065211,85
0140585966,63
0380571099,57
020802249X,44
0671023233,23
0671023233,32
0879055545,42
0803263309,11
0441001882,33
0515120669,33
0821760629,33
0821760645,33
0373120788,33
0702220981,33
0671021982,7
1413704271,33
0811730697,34
0684830337,34
1565922611,18
0698119185,43
0201609991,18
0201406535,18
0596000855,18
0672317354,18
0066620767,22
0066620767,12
0425151948,43
0373871171,33
1588513505,33
0688149987,87
1932100008,11
0761109609,22
0761109609,12
1559391537,87
0590624296,43
1899598200,33
1563520648,42
0821766090,33
0312921047,57
0553072226,33
0890811822,80
089296684X,22
0764115766,6
0783819749,33
0374155097,11
0886771773,33
0451122437,43
0843107995,43
0939149850,33
0156026937,33
0821766171,33
0821734423,33
0451178734,33
0451173570,33
0380800667,33
1854799878,59
1854799878,94
0195032721,49
0380807025,33
0771014775,33
1574883585,42
0395751853,43
0878337210,19
0929895282,23
0929895282,32
1560252707,11
0684869837,69
0609604279,69
060980409X,42
1855383446,69
0373708254,33
0425168123,33
0553479555,43
0451411048,33
0744001943,30
0970580444,88
0743530209,22
0743530209,12
1852423811,33
0889751862,85
1552634744,33
0060968745,42
3423250879,43
031200186X,34
1871676878,87
0786004495,33
0198751613,83
055357938X,33
0762703954,92
0805073302,33
0130408956,23
0130408956,89
082122557X,96
037575377X,33
0451201078,90
0451201078,68
1564025489,44
0671870882,33
0451452348,38
0451452348,39
0192813374,49
0671720287,33
0425183777,38
0425178617,33
0380717093,33
0877015368,42
1580083528,74
0849954002,92
1858285186,92
1858285054,92
1567921981,34
0814622054,87
0385009488,87
0553155318,11
0380816253,33
0060682388,87
1556611714,67
0786706465,33
0684804190,67
0875964788,87
0844221295,46
0553155385,33
0864424299,92
0446608688,33
0786862882,43
0688171540,33
0892962518,57
038523452X,85
1932100083,90
1932100083,68
0312201737,58
0966347323,49
0934601844,67
0525937307,34
0590430157,88
0819562785,33
0819562777,33
0819562718,33
081956270X,33
0786832479,43
1852277637,33
0316754498,11
0373105312,33
037316677X,33
0895863758,77
0373079079,33
0889842078,43
0375503285,88
0758207743,33
0373791437,33
0843942231,33
0821754653,33
0821749633,33
0758203616,49
0595131190,33
0373510152,13
0449002551,33
1577192710,85
0373094523,33
076422090X,33
0764220896,33
0789480662,27
1881830233,20
0553107488,33
0373510055,33
1740591062,92
0373510195,33
072254006X,19
1572434511,88
0787963941,22
0787963941,12
1560526084,57
0679729585,63
0737303239,37
0312961596,33
0671796607,69
0440235537,33
0553285882,81
0670838268,33
0140178384,34
0140146555,23
0140146555,32
1573241725,85
0394576756,33
0762710136,34
0394508963,33
0767903560,87
0743410270,33
0590528378,43
0671876546,76
0441002137,33
0471575631,52
0684862107,33
0385323751,33
0375810978,43
087364574X,88
0876055269,6
1878346407,78
1559722304,13
0740722425,85
0964047934,34
1583142541,33
0385239262,33
1881649849,11
0679463143,11
0192876201,45
0192801996,35
014036174X,43
1556522614,78
0804113351,23
0804113351,32
0886777348,33
0553374699,33
0395683963,85
0891415270,34
0971220603,43
1588320219,11
1563897229,36
0395510864,33
0395971853,43
1578562341,33
0446345970,33
0373290039,33
0439043972,43
055327130X,19
1569312532,36
0738861081,43
1882633040,33
0441437265,33
0970565208,69
1564402371,95
0679882219,43
0452276071,33
0451179196,33
0590481541,69
0517202697,74
0394751221,85
0671871579,22
0671871579,12
0345330862,33
0880015578,63
0736401253,43
0553573721,33
0451410467,33
0451401034,84
0380798972,33
0486204227,45
0679445935,49
188055965X,96
0553219006,33
156025338X,13
9500700891,33
9500700875,33
8401474655,33
1558171177,97
1558171177,56
0806521309,11
1861082150,20
0553158996,43
0671887297,69
0553348663,67
0553579592,34
0812926234,37
0451147561,33
0130866016,18
0399525084,45
0345310527,74
006050871X,90
006050871X,68
0156287870,59
0156287870,94
0060393696,90
0060393696,68
0312180764,90
0312180764,68
044921804X,48
0451204867,33
1841151106,34
0553268864,19
1410702766,87
0890875243,44
0393302946,88
0765305984,33
1585744069,33
0312909195,11
0446676829,88
0452271029,22
0452271029,12
0712619194,33
0451455908,34
2020525712,49
0312301464,33
0486234444,96
0671534815,33
1552780929,96
0696016257,96
0684802864,11
0156005840,33
0395365112,33
068482468X,33
0746005636,44
0394849612,43
1893896064,33
193129612X,33
1931296111,33
002863196X,45
0385497067,64
068983375X,43
0440402891,43
1573225800,85
0883964678,63
0156005700,33
068487220X,88
0373834306,33
075730088X,69
0590449605,43
0446382957,63
1566490448,58
0352334584,33
0740706810,69
0740738178,42
0740726773,42
0375707174,33
0785809031,87
0886777135,33
0679740619,6
0439401860,6
031205100X,42
0060968796,87
0812516648,43
0020794304,45
0935216588,87
0886777283,33
0812564235,33
0060095296,37
0671578065,33
0064408078,43
8484502422,49
0670906425,37
0764227122,33
0471328871,22
0471328871,12
0842343121,43
080211508X,11
0609804146,69
0425131777,82
0425131777,79
0874518040,35
0373835051,33
096798789X,37
0967578868,69
0066212588,33
0553573713,34
0743216032,67
9549103455,35
1402200374,4
0814788084,34
0802138918,13
0802138918,58
0500283532,96
0963078305,11
1878067583,33
0671001582,88
1583224904,74
0393314030,22
1591132290,33
0312291051,74
0786003847,45
0590320017,43
1585420018,87
1891944339,76
0440242177,33
0679755829,85
189389617X,33
097291451X,22
097291451X,12
0020264852,33
037369153X,33
0671798065,67
1931742014,90
1931742014,68
097173450X,67
0595220150,33
0140156801,34
0373765568,33
076422123X,43
0843953012,33
082177218X,33
0719560284,42
1857926811,87
082176991X,33
037329283X,33
0843947381,33
0061053953,33
1893896102,33
0373273266,33
0393318559,34
0830819797,87
0312951582,11
1560728914,30
0380798859,33
0373079141,33
037376555X,33
0380770229,33
0373272472,34
0801483891,34
0385286392,33
0743252144,69
1581170246,19
155661084X,43
0380717395,11
0440226155,33
1578562317,87
0505523981,33
0451519329,33
037580160X,43
0590470701,43
0345451821,33
158112712X,23
158112712X,32
0375802150,43
0679740759,11
0312965974,33
0891348026,20
0821748955,33
0821744585,33
0821759884,33
193236210X,43
0688146252,43
0805030824,87
0671536192,33
0590043021,43
014054545X,76
0563405635,33
0312852355,33
0965334600,37
0553289845,33
044021470X,33
0671644823,33
0553574221,76
0553260561,33
1894877047,33
1857932471,43
0373225520,24
0843946474,33
0312112688,33
1565048156,33
0373289057,33
1575420058,49
0312143699,42
082176053X,33
0385412770,74
0812516524,33
1931081336,43
0674011813,60
0310220084,60
0865546266,99
0446692867,45
0451190033,33
0886778093,33
055380118X,33
0886290392,49
0373871384,33
0671781812,43
0590449591,43
059069216X,43
0590483080,67
0590482254,43
0590606719,43
0688160816,33
1930683006,54
0195142888,33
059022882X,43
0262194333,45
1904132197,34
0740738143,42
0806969954,24
1894877020,33
0446673188,33
0836210271,42
0836218841,42
0671525476,43
0595093655,87
0740721968,87
0740726757,42
0804119007,33
4766112415,96
4766112407,96
4766111745,96
0155413465,34
0879757345,11
1573920045,11
0751508861,85
006018292X,33
0871316528,11
0192822853,33
0449147991,69
0801038588,15
1902593332,37
1568581904,11
0525468803,43
0375502580,33
0380816210,33
0679742018,42
037376037X,33
189776670X,19
0553285688,33
157488297X,97
157488297X,13
1575440377,42
4906574114,30
0061054720,33
0907337228,27
0425193691,33
0393319288,47
076422073X,33
094538341X,19
1591130956,33
0553096648,11
1843170434,11
0812967615,34
0375759182,74
0679640878,34
0821755471,92
0812967399,92
0916489906,34
0375759271,33
0517680254,41
0517680254,85
0375757864,34
0375759344,63
0525480900,33
0679783253,95
044057580X,58
0375754458,34
0448025876,9
0679600205,33
0060182938,11
0440235685,33
1565970438,33
0679640851,34
0789481464,57
0786002832,22
0786002832,12
0671797344,88
0001053744,63
0553527401,33
0440213894,33
1563054418,43
0816772398,84
0671568086,30
0471183334,18
0312199880,42
0201433354,18
1564021009,43
0006473024,6
039441053X,33
2920845071,19
1586635646,41
0312867018,33
0316544914,11
0198662599,67
0446678139,33
1883011337,33
1879181037,87
1555834620,33
1558746455,85
0426203070,33
0151719586,57
0345422090,33
089296801X,22
089296801X,12
0441006728,33
0786816023,43
0345421418,33
0345421426,33
0345357396,33
0373240953,33
0759639787,33
0671876589,33
0786931310,33
078692649X,30
1892900025,57
0671630326,59
0671630326,94
0719560209,92
0671720368,33
0451457366,33
037303721X,22
037303721X,12
0486275736,43
0061059722,33
0380802082,33
0786931361,30
0743477073,33
0553578634,69
0312973179,33
039303531X,34
1575660628,33
0812533305,33
0380774445,59
0380774445,94
0439148898,43
1592680186,33
0312877528,33
0345383451,78
0521397812,45
0684819007,33
0201523183,23
0201523183,32
0439401798,43
0834804042,45
1559585595,19
0964961520,97
0964961520,56
1557130817,22
1557130817,12
0373194439,33
0740734121,42
0761515054,67
9562581144,33
1567188249,19
0836228944,90
0836228944,68
0373035985,33
1559706511,19
0844283452,45
0373871104,33
1863305696,18
0373194323,33
0446346748,54
0373122233,33
0394731131,76
0139017852,90
0139017852,68
0373122012,33
0060924055,33
0253181410,90
0253181410,68
156924877X,23
0691000654,60
0373194595,33
0373116136,33
0373690983,33
0373033117,33
0375728198,33
0373834381,33
0373195028,33
0373168225,33
037308921X,33
1562790749,33
0688039626,11
0688162010,69
0880388188,84
0880388188,30
1560766344,84
1560766344,30
0786901063,84
0786901063,30
1560761105,84
1560761105,30
0963761188,23
0963761188,32
0783881908,33
0880702400,88
0875650619,33
158017325X,24
0812548477,33
0525454497,43
0130194697,18
0671897454,99
0312973071,33
1578514398,22
1578514398,12
0195074750,87
0806521317,87
0060153091,24
020172149X,18
0915746417,34
0590481525,82
0066620694,22
0066620694,12
1842152769,27
1842152769,7
0471393142,22
0471393142,12
0786916362,33
0967175410,54
0316713317,54
0590435302,97
0590435302,56
0440508460,85
0233978887,33
1558174869,59
1558174869,94
0385333536,33
087773903X,87
0914153021,33
0060541490,33
0394929128,43
1575420236,76
0684859637,33
006055701X,99
0809237970,67
1853263559,87
0060571578,43
0451404866,49
0440404398,44
0312242913,33
0312195559,33
0517500930,9
037322544X,33
0425137481,33
157748147X,44
0688166377,11
1890208272,33
0449910067,33
0804114196,33
0689870752,99
0445209321,33
0399235914,43
0595009611,33
0688108881,33
0425100448,11
0746007019,44
0385469624,34
0688171923,33
0913878529,33
0789424495,22
0789424495,12
0440242169,33
014012991X,11
1565923383,18
1874416508,18
0890837759,33
0789471566,11
0060975458,33
0517186780,19
1400033551,92
0807009091,33
1892281074,33
0789427788,19
0029353017,34
0312253664,33
1580627528,44
0310207657,87
0439087104,44
0918784522,33
1890768464,33
0140077839,33
1889632015,47
0316124907,33
0679783393,35
0394745523,33
0691019681,35
084781906X,34
0821219804,96
0440413893,43
0812544188,33
0446404748,33
1572318546,18
0201354438,18
1562057235,96
0879234083,59
1880283174,67
1565922662,18
185326427X,63
0415904056,63
0062503065,15
1877727377,63
0743203844,63
0060619023,87
0312155166,87
1565923200,18
0486246094,49
0609610252,33
0060098864,44
0814620892,87
0879737069,87
1583331107,19
1568656335,76
0895261448,87
0006930131,88
0006930131,6
1559245433,44
0809134144,87
0715306103,20
0764551477,22
0764551477,12
0345352483,37
0425156761,67
0737000163,40
0345325613,33
0316140872,43
0345326164,33
0446532177,33
055327127X,33
087605047X,6
0670827320,60
0394738853,22
0394738853,74
0812553802,31
0609808451,85
0618304002,33
0812096614,6
0595272355,33
0192827758,47
1885061471,60
0061020087,33
0891415327,34
0393312933,34
0316525057,97
0316525057,56
1400075211,60
0201722089,18
1560251956,90
1560251956,68
037344088X,33
0373440847,33
0471558958,44
0030056098,34
0393318311,33
0140178244,24
1930337094,22
1930337094,12
0375408231,33
0380769328,33
0141180625,49
0671740768,67
0142003654,33
078670618X,33
0679452559,49
0275970566,35
1559349417,90
1559349417,68
014025241X,33
0688128734,11
0226142647,85
1567312993,76
1587680092,11
0345405455,45
0345258150,33
0743236173,34
1563410559,85
0571144403,34
0784208735,85
0812513002,74
0595204295,76
067172455X,33
0812045513,6
0679739947,92
0812590643,43
0060263199,43
0310218500,33
078580921X,19
0820324019,42
0130304646,23
0321125606,45
1563923971,77
0517072297,42
084395230X,33
0064471187,43
0130938327,23
0130938327,32
1569553602,87
0395788404,33
078690531X,33
0609807749,58
078692702X,33
0062733656,45
0394560914,67
0140135995,87
1585743488,34
0140256377,85
0786916060,33
0395546931,23
0395546931,32
3829028911,96
0762711167,88
1570624305,35
0553206966,33
0618313370,87
0140251553,85
0452280656,58
0451195361,33
0451190203,33
0891099549,87
0805418539,69
8401499887,49
0803703309,44
0934678898,42
0393308359,60
0671850334,85
0671733885,85
0375700994,86
0786915684,43
1560766271,33
0505524546,33
0762405341,44
0449150135,33
0201354586,18
0553244485,84
0262520400,52
0786883502,49
0515104698,33
0380790688,33
0373619170,33
0747260168,11
034542588X,49
1591294304,11
0679427147,19
0963277634,61
0691015767,76
0060655577,87
0192833979,74
1586631152,31
0671655884,33
0738703184,31
0811813665,34
0876667493,6
0553480502,85
0773611703,33
0299176207,11
0553271253,99
0941533220,45
0966940008,34
1864502169,92
0553250469,33
0486276309,19
0440209439,59
0440209439,94
0764562002,92
0486230198,60
068481384X,85
0671661558,69
0831760508,24
1856480151,10
0764561561,19
1555834639,78
0571161154,6
1410740528,59
1410740528,94
0312134312,33
037303749X,33
037307834X,45
0708982654,33
1562802321,33
0738806978,34
0792229509,92
0451184289,33
0895779250,78
1895455049,19
0715309781,20
0806924535,31
1560440856,88
087596379X,69
0804117640,34
0515124702,34
0590252275,6
0807046310,85
0440220467,97
0440220467,56
0843176113,85
053312977X,33
0375702458,45
1892049260,88
0394755359,63
1853264156,33
1857823419,11
0805056793,35
046501299X,18
0534556698,54
1887128476,33
0684827921,11
0525938095,69
0819212318,87
0764503898,18
0671023047,43
0671023055,43
078970210X,18
043920271X,43
0743449908,33
0768900492,22
0768900492,12
0310219159,87
0871238144,87
0932581625,85
0840777655,87
0613044967,43
0671879987,43
0691015376,63
0439344344,43
0531088871,6
0060927631,49
0451403975,59
0451403975,94
0789434393,44
0399137238,33
0491034849,44
0451404653,33
0821751379,87
0426112792,43
0441002307,33
0743219791,11
0553484516,43
0804108072,34
0373288166,33
1560445858,44
0312913753,33
0671683187,97
0671683187,13
0671683187,10
1570622930,87
1414050666,43
0553570021,43
0671529528,43
0345257596,33
0816636222,57
0671467409,92
188328337X,11
0440225310,33
087074478X,33
0306808048,90
0306808048,68
1570624259,87
0914610007,63
1902852079,33
0070969477,13
0070969477,88
0812548396,69
0877734011,87
067941973X,33
0373271816,45
037327193X,45
0671466860,37
0671631179,59
067973130X,22
067973130X,12
0380978466,58
2070376222,78
0316273244,11
0517705575,96
0835606112,87
0312117787,6
0671017004,36
1572240393,37
1888047054,6
0803257341,63
044990508X,34
0835606171,33
0939680688,87
0823083446,58
1889540994,60
0192142461,49
0393307921,88
0967967589,11
1402200463,88
0671027182,44
0618219269,34
0961147407,11
1892213117,43
044812985X,37
0671896733,33
0684814021,63
0333358503,43
1558536582,34
1573929069,33
0740738232,42
1556704712,6
1555604110,18
0702224995,43
1576731030,33
087973664X,87
0736902708,87
0936906022,87
1888387386,87
0891079351,87
0425162664,33
0451404815,33
0805415181,87
0060523921,11
0517575345,19
0553579436,33
0425133052,33
1896597343,36
1413406025,33
0140236090,11
1572240423,69
0712670742,33
0340666757,33
0684818558,95
1591293774,33
0802135218,33
1890208450,33
0395544106,33
0688066704,33
1571312242,13
0395877474,33
0688083390,33
061813932X,33
1559721928,11
1591820197,36
1591820189,16
0312253648,11
0671739468,58
4766111753,96
1591820170,36
1569313415,36
1892213168,36
1591820154,36
0425033090,78
1569314063,36
0658000756,45
1556113498,42
1573441562,33
1858288967,92
0345326539,33
0380753545,33
0060934115,33
0945575750,19
0803294271,88
0743205391,77
0449221911,43
0671400363,59
0829415300,69
1404339469,33
1893005054,19
0867162295,87
1558536744,37
0140115331,33
0373225555,33
1400047994,63
0679457453,33
0688015204,22
0688015204,12
0691005133,87
0375406832,33
0843946784,82
0843946784,38
0867130709,42
0748661123,33
0486220257,34
0743482301,60
0671708325,33
1861080808,20
087040881X,20
1883010713,20
1883010721,20
0738703419,43
0826210767,36
0764561634,92
1573440752,33
1573441651,42
0394749774,33
034538427X,42
1579541976,6
0373871163,33
0879977655,33
0441273769,33
0804832110,69
0373440839,33
0373834187,33
0373273223,33
0205297927,45
0312149034,45
0375403442,33
1570420319,67
0373650620,33
0373099436,36
0380753448,33
0312976852,59
0312976852,94
020527692X,23
020527692X,32
0071358218,11
0688155952,43
0771045913,59
0771045913,94
3423126183,85
1572973404,85
0830822062,87
0140288236,85
1858289408,34
0786010037,33
0930031938,22
0930031938,12
0007108419,96
0446520713,33
1858285046,92
006109711X,33
1858285062,92
0312290659,88
1858285119,92
0843947039,33
0380794829,43
0312422334,44
0764546090,18
9582705078,11
0451404513,33
0140110518,85
1562199110,36
0698117824,11
0207168024,33
0060932767,33
0060182857,63
0452268877,49
1567921922,33
051758512X,35
9076917027,33
0894866583,76
0894866583,69
1575842955,43
8401427541,46
0195132823,15
0195132823,58
0793807832,6
8401328306,33
0385239548,34
0805035737,42
0446353124,59
0446353124,94
8401427525,46
0886776716,78
0912776617,87
0521783038,60
0345363116,33
8420727474,33
0140234926,85
0553485237,43
0140193421,35
4770014627,22
4770014627,12
0440550491,23
0440550491,32
0787220590,23
0787220590,32
1858289203,45
0394577132,49
0440912105,43
0141311703,43
8401421799,33
1567403654,33
1843910179,49
0837302048,23
0837302048,89
0937321052,34
8408012436,49
1883011280,33
188413355X,18
0671529722,43
044970453X,99
0689848986,44
0879516720,33
0141307021,43
1563630869,86
0061090867,33
0786806249,43
0783552610,77
0679741267,45
0310213371,87
0439179807,43
0439179785,43
0816631050,85
1887313036,23
1887313036,32
0595000452,96
0696011255,40
0152045686,43
0140094512,33
8432045012,43
0060670789,11
0316340987,49
0785279296,87
0671552090,34
0312281269,74
0064402312,85
4770015437,33
0816730377,44
0786702109,90
0786702109,13
0786702109,68
0893340820,37
0553212915,72
0385721749,11
0786010177,59
0786010177,94
0786013621,59
0786013621,94
0884195805,87
0812500806,84
0446604313,33
1560540559,85
0911781161,22
0911781161,12
0486999408,34
1579590012,40
157673045X,22
157673045X,12
0880706775,87
1589199936,95
0451408950,90
0451408950,68
076240499X,67
0932727891,44
0020794401,45
0716731606,52
0674930460,35
0452278910,42
8401328217,33
0192817671,33
0887308066,22
0887308066,12
0062503227,37
0449238288,33
0471351547,24
0936077093,76
0971116296,33
1930252498,33
0887308392,22
0887308392,12
056353804X,33
0563405856,33
0843952253,33
0060981210,31
0965296822,92
0882669273,60
0140294120,92
0140294058,92
0140257357,76
0806961163,30
0441537197,33
1580173101,6
0822007541,33
0380773864,33
0060965207,78
0061082074,33
0373691645,33
1884956025,45
0843952423,49
1562928023,69
0939009390,20
1555841120,33
082177073X,33
0821772171,33
0152017992,43
067978179X,72
0963242210,59
0963242210,94
1885203543,35
0879102926,11
0399514511,40
0931432898,85
0440582253,45
0961179260,90
0961179260,68
1884956173,45
1586630768,6
0760706360,87
0060953764,67
0786864028,44
1852309105,37
0877796033,45
0688172334,87
046500797X,78
0028627490,22
0028627490,12
186450224X,45
0764503995,18
0804112827,19
0505520052,33
0590187570,43
088864390X,90
088864390X,68
1557733821,33
1891305069,49
0807062146,11
0875963986,37
0140273050,33
